"id","application_id","name","type","geojson"
"cca299ab-777c-4f01-80be-4518be60adc3","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-18","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.696690082550049, 38.99432371884982]}, ""properties"": {""name"": ""LSE01-18"", ""type"": ""Physical"", ""dev_eui"": ""a8404113b1882c31"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-18"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"cd0a1bd4-5f75-46bc-8ecb-050910fbb7db","00ba414a-ab4f-448d-9730-e188580d6b6a","LLMS01-04","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.663669403127136, 38.86257613386984]}, ""properties"": {""name"": ""LLMS01-04"", ""type"": ""Physical"", ""dev_eui"": ""a84041a45188cc06"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-04"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"cfc811c5-fd12-4f21-af4a-74d2d1554057","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0004","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.667129397392274, 38.855531761778025]}, ""properties"": {""name"": ""Marker0004"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"d2b3dad2-afb4-4d39-a10a-04e54d6e2c57","00ba414a-ab4f-448d-9730-e188580d6b6a","LHT65N-09","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.67258388310633, 38.85778794261021]}, ""properties"": {""name"": ""LHT65N-09"", ""type"": ""Physical"", ""dev_eui"": ""a8404112218802e8"", ""feature"": ""Marker"", ""category"": ""Dragino-LHT65N"", ""dev_name"": ""LHT65N-09"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT65N""}}"
"d658034b-5f9b-4afa-9571-9f40a862758d","fd5d0bdf-8727-438c-af06-b6c3a7fdc261","solo2-evora","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.016111, 38.533611]}, ""properties"": {""name"": ""solo2-evora"", ""type"": ""Physical"", ""dev_eui"": ""2856757000000002"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo2-evora"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310-solo""}}"
"d6cdc42e-5c1b-44ff-8d14-ff3b8099e594","6194aab3-0730-4558-b5d6-64c56a0012a1","LLMS01-01","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.341900825500489, 39.478245332473016]}, ""properties"": {""name"": ""LLMS01-01"", ""type"": ""Physical"", ""dev_eui"": ""a84041c81187e647"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-01"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"d73432ac-b427-4e9d-9e16-3fae6ab98abe","00ba414a-ab4f-448d-9730-e188580d6b6a","S1-03","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.664195060729981, 38.86158662210269]}, ""properties"": {""name"": ""S1-03"", ""type"": ""Physical"", ""dev_eui"": ""cc0de7000000cae1"", ""feature"": ""Marker"", ""category"": ""Hydrodigit-S1"", ""dev_name"": ""S1-03"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Hydrodigit-S1""}}"
"dc2fad18-7982-4a31-addc-3a611c78ae60","6194aab3-0730-4558-b5d6-64c56a0012a1","S2120-01","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.3416969776153564, 39.478195649238764]}, ""properties"": {""name"": ""S2120-01"", ""type"": ""Physical"", ""dev_eui"": ""2cf7f1c0443002c2"", ""feature"": ""Marker"", ""category"": ""SenseCAP-S2120"", ""dev_name"": ""S2120-01"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""SenseCAP-S2120""}}"
"dd7d3b63-cfbb-4718-8234-48c3815ab3f0","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-05","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.697087049484253, 38.99739927462645]}, ""properties"": {""name"": ""LSE01-05"", ""type"": ""Physical"", ""dev_eui"": ""a84041a04187e642"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-05"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"de32de3c-adcf-4c27-bdcc-5a5aaa4357a9","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-12","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.696990489959718, 38.996907453390335]}, ""properties"": {""name"": ""LSE01-12"", ""type"": ""Physical"", ""dev_eui"": ""a8404123f1882c2b"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-12"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"e1146909-5065-488f-b4cc-5e4cac46c773","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-27","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.6658245920441255, 38.861216437905284]}, ""properties"": {""name"": ""LSE01-27"", ""type"": ""Physical"", ""dev_eui"": ""a840414bf1882c3a"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-27"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"e128cafe-c77c-4223-a4a1-0cb10371d081","6382a6e8-da9d-42ce-85b8-0d5cd82d0a07","Solo5","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.013889, 38.534167]}, ""properties"": {""name"": ""Solo5"", ""type"": ""Physical"", ""dev_eui"": ""a8610a333538720f"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo5"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310""}}"
"e260b0f3-d267-4893-a138-e5d0addffc6b","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-28","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666640098747193, 38.861467325701014]}, ""properties"": {""name"": ""LSE01-28"", ""type"": ""Physical"", ""dev_eui"": ""a840414531882c3b"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-28"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"e3507593-0335-49a9-84e1-b90d68b90c35","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0010","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666775345802308, 38.85612114600815]}, ""properties"": {""name"": ""Marker0010"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"e6451101-8e99-4c24-92f3-da9ec272eb2b","bb57ca71-27ad-4506-833f-5639986f2345","LHT65N-02","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.6947267055511475, 38.996095279640244]}, ""properties"": {""name"": ""LHT65N-02"", ""type"": ""Physical"", ""dev_eui"": ""a840418211880199"", ""feature"": ""Marker"", ""category"": ""Dragino-LHT65N"", ""dev_name"": ""LHT65N-02"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT65N""}}"
"e8160365-2bc2-42d6-bf3e-cae1aee876bc","bb57ca71-27ad-4506-833f-5639986f2345","S1-08","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.694780349731446, 38.99572339180352]}, ""properties"": {""name"": ""S1-08"", ""type"": ""Physical"", ""dev_eui"": ""cc0de7000000cc90"", ""feature"": ""Marker"", ""category"": ""Hydrodigit-S1"", ""dev_name"": ""S1-08"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Hydrodigit-S1""}}"
"e8386ad2-d364-47ae-93d7-ba1ea045ac24","bb57ca71-27ad-4506-833f-5639986f2345","LLMS01-08","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.6954240798950195, 38.99916702608615]}, ""properties"": {""name"": ""LLMS01-08"", ""type"": ""Physical"", ""dev_eui"": ""a840416eb188cc0a"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-08"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"e8d31f04-7e8e-44c9-974d-5fd33704b657","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-15","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.69767713546753, 38.99724076484477]}, ""properties"": {""name"": ""LSE01-15"", ""type"": ""Physical"", ""dev_eui"": ""a84041c091882c2e"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-15"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"ec186b3b-f906-4a5f-a843-aa68164a7648","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0001","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666936278343202, 38.855314398985136]}, ""properties"": {""name"": ""Marker0001"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"ed0e76ed-187b-4c54-ad19-9f6cb02bf965","6382a6e8-da9d-42ce-85b8-0d5cd82d0a07","Solo1","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.015278, 38.533333]}, ""properties"": {""name"": ""Solo1"", ""type"": ""Physical"", ""dev_eui"": ""a8610a33384c6c12"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo1"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310""}}"
"ed9e9c66-ec4f-44c5-a994-b2355335613f","bb57ca71-27ad-4506-833f-5639986f2345","S1-02","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.698063373565674, 38.996606234568894]}, ""properties"": {""name"": ""S1-02"", ""type"": ""Physical"", ""dev_eui"": ""cc0de7000000cc76"", ""feature"": ""Marker"", ""category"": ""Hydrodigit-S1"", ""dev_name"": ""S1-02"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Hydrodigit-S1""}}"
"ee02e8f7-cdf5-4030-8aef-68e3542b1af5","6382a6e8-da9d-42ce-85b8-0d5cd82d0a07","Solo4","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.015278, 38.5325]}, ""properties"": {""name"": ""Solo4"", ""type"": ""Physical"", ""dev_eui"": ""a8610a3339187b11"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo4"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310""}}"
"f1a77151-5ae6-4a55-95a2-bd25fd49a076","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-07","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.696454048156738, 38.998232458091266]}, ""properties"": {""name"": ""LSE01-07"", ""type"": ""Physical"", ""dev_eui"": ""a84041c25187e644"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-07"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"f1facd51-2b9a-4b57-825d-5503aece8c6e","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-08","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.695960521697999, 38.99369112175696]}, ""properties"": {""name"": ""LSE01-08"", ""type"": ""Physical"", ""dev_eui"": ""a84041d6f187e645"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-08"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"f45946fc-3a9f-46e9-98f1-7292fd8c9178","bb57ca71-27ad-4506-833f-5639986f2345","LLMS01-13","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.696132183074952, 38.9968415719524]}, ""properties"": {""name"": ""LLMS01-13"", ""type"": ""Physical"", ""dev_eui"": ""a84041b59188cc0f"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-13"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"f4aa69d6-7fd2-4470-a316-e64a46b28635","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-26","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.671426211113981, 38.85560031357069]}, ""properties"": {""name"": ""LSE01-26"", ""type"": ""Physical"", ""dev_eui"": ""a840417271882c39"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-26"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"f4f9a715-270c-483c-8662-60f696f94350","00ba414a-ab4f-448d-9730-e188580d6b6a","LHT65N-06","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.6730558855740005, 38.85867365081194]}, ""properties"": {""name"": ""LHT65N-06"", ""type"": ""Physical"", ""dev_eui"": ""a8404174618802e3"", ""feature"": ""Marker"", ""category"": ""Dragino-LHT65N"", ""dev_name"": ""LHT65N-06"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT65N""}}"
"f5c7d595-2664-4d21-9b22-16ac9665a46f","00ba414a-ab4f-448d-9730-e188580d6b6a","LSE01-22","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.672617209471557, 38.85523278611605]}, ""properties"": {""name"": ""LSE01-22"", ""type"": ""Physical"", ""dev_eui"": ""a840414ab1882c35"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-22"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"f5e9ca27-2505-4d49-af66-98f90ca023ed","6382a6e8-da9d-42ce-85b8-0d5cd82d0a07","Solo6","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-8.014167, 38.533611]}, ""properties"": {""name"": ""Solo6"", ""type"": ""Physical"", ""dev_eui"": ""a8610a3432358d09"", ""feature"": ""Marker"", ""category"": ""Arduino-MKR1310-Solo"", ""dev_name"": ""solo6-2"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Arduino-MKR-WAN-1310""}}"
"f6f9eedc-c32f-4e2e-9f35-6cd5d980126d","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0003","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.667097210884095, 38.855732403766446]}, ""properties"": {""name"": ""Marker0003"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
"f9a5e532-1cf9-4ef8-bc42-4f59d2592714","00ba414a-ab4f-448d-9730-e188580d6b6a","LLMS01-03","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.664624149080493, 38.86226707677796]}, ""properties"": {""name"": ""LLMS01-03"", ""type"": ""Physical"", ""dev_eui"": ""a84041455187e64a"", ""feature"": ""Marker"", ""category"": ""Dragino-LLMS01"", ""dev_name"": ""LLMS01-03"", ""platform"": ""Chirpstack"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LLMS01""}}"
"f9e04d83-3871-41bd-93b1-65650b4ad932","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-11","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.697355270385743, 38.99834091067081]}, ""properties"": {""name"": ""LSE01-11"", ""type"": ""Physical"", ""dev_eui"": ""a84041e9f1882c2a"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-11"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"fc047925-a50b-4f18-80c3-757a2c8a6c84","2df8b3b7-9810-48f6-b62f-033e8db5899f","FR-02_Reactivos","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.6719359159469604, 38.85232174915548]}, ""properties"": {""name"": ""FR-02_Reactivos"", ""type"": ""Physical"", ""dev_eui"": ""a84041a08a5caa2c"", ""feature"": ""Marker"", ""category"": ""Sensor"", ""dev_name"": ""fr2-lab"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LHT52""}}"
"fc6643f7-b763-4736-8489-b078bdb6b522","8069c292-977a-46ae-82f9-7eea2532f833","AGD447_24","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.3416532060625554, 39.47843470238742]}, ""properties"": {""name"": ""AGD447_24"", ""type"": ""Physical"", ""dev_eui"": ""s#4600#iw8usn5vm"", ""feature"": ""Marker"", ""category"": ""AGD447_24"", ""dev_name"": ""AGD447_24"", ""protocol"": ""FloraPulse"", ""dev_profile"": ""FloraPulse-Device""}}"
"fc994c26-de87-419d-b32f-8f8dd20a624e","bb57ca71-27ad-4506-833f-5639986f2345","LSE01-16","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-5.697516202926637, 38.99676567663952]}, ""properties"": {""name"": ""LSE01-16"", ""type"": ""Physical"", ""dev_eui"": ""a840413091882c2f"", ""feature"": ""Marker"", ""category"": ""Dragino-LSE01"", ""dev_name"": ""LSE01-16"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""Dragino-LSE01""}}"
"fffe6020-cb3b-4924-9aeb-eec67e27da2b","2e225144-f8bc-4af7-a7d4-2f4a4ee4a3ce","Marker0006","Marker","{""type"": ""Feature"", ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.666839718818665, 38.85591632509188]}, ""properties"": {""name"": ""Marker0006"", ""type"": ""Physical"", ""dev_eui"": ""-"", ""feature"": ""Marker"", ""category"": ""Contadores"", ""dev_name"": ""-"", ""protocol"": ""LoRaWAN"", ""dev_profile"": ""-""}}"
